,day,latitude_1,longitude_1,latitude_2,longitude_2
2127428,2020-02-25,-35.01882934570312,138.42947200853,25.28806007514565,51.59101954046286
2178860,2020-02-25,41.96896362304688,-87.87626786665481,33.44084658865201,-112.0037094427615
2265275,2020-02-25,36.96812438964844,-121.72559372922207,37.32912225238347,-121.8155703337296
2190861,2020-02-25,34.01125115863347,-118.45670700073241,38.56105041503906,-121.2851814601732
2226760,2020-02-25,43.26168823242188,-8.18066264307771,55.93450927734375,-4.12994384765625
2185791,2020-02-25,43.6565489688162,-79.62936401367188,43.674099162473524,-79.66421944754467
2185469,2020-02-25,24.41408836235434,54.678281388192815,19.08868789672852,72.8630815233503
2218597,2020-02-25,4.695212154065148,-74.12816540948276,5.9479522705078125,-73.62324860136391
2272158,2020-02-25,33.66736977787341,-117.8743743896484,33.42883611129502,-112.02663499481821
2241928,2020-02-25,36.09310913085938,-86.693115234375,39.99684479277013,-82.96781366521662
2267328,2020-02-25,-33.9505470405191,151.1886405944824,-28.13429260253906,153.4866098257212
2185781,2020-02-25,26.881217309984105,48.74168982872597,25.29024803032309,51.611385705336104
2238011,2020-02-25,38.15652465820312,-85.73847344581118,33.7386474609375,-117.82920993104271
2256679,2020-02-25,29.510009765625,-95.25294377253609,29.506111791578395,-95.24952607996323
2199765,2020-02-25,33.20306396484375,-97.19664916992184,33.25384624933793,-97.58392956792092
2260595,2020-02-25,26.24258422851562,-99.6433013340212,42.13385009765625,-83.43928943980825
2219289,2020-02-25,39.773487155720346,-86.1488037109375,38.94450818077993,-77.45768737792969
2266445,2020-02-25,29.174333992650947,-81.07387767118566,29.00269589181674,-80.98954144646144
2242305,2020-02-25,27.66783142089844,-81.50067599314566,27.28175276416843,-81.14158630371094
2215639,2020-02-25,61.91913152145127,19.05985514322917,59.3604343220339,17.924667884563576
2202493,2020-02-25,40.62986212261652,-73.76994739879261,33.947891235351555,-118.4244334941008
2242144,2020-02-25,39.577595338983045,-104.8505859375,33.756088256835945,-87.16648023955673
2210673,2020-02-25,49.18090303065414,-123.140475624486,45.47134780883789,-73.72349330357143
2225312,2020-02-25,44.88692461434057,-93.23306199980942,39.78964233398438,-104.6608369246773
2233651,2020-02-25,42.98666226661811,-70.61377389090404,41.73375533798993,-71.41822282658063
2247808,2020-02-25,37.830629510394594,23.88218755307405,36.00857492220604,29.35196247506649
2274294,2020-02-25,38.74530029296875,-90.36272795304006,37.60098266601562,-89.912109375
2212407,2020-02-25,-29.735055697166327,149.95756261488967,-33.998428344726555,151.2008542430644
2244635,2020-02-25,42.81427932997882,-85.23258754185268,42.88797152244438,-85.54765973772322
2206753,2020-02-25,-37.67381286621094,144.8385490255153,-32.81414794921875,151.7703002929688
2265248,2020-02-25,27.86471557617188,-82.58832247752066,32.845629675913656,-97.05518450055807
2265766,2020-02-25,-31.9310302734375,115.97860107421879,-30.05421783964513,116.701611328125
2199729,2020-02-25,-34.56382622153072,150.7585716247559,-37.72128295898438,144.9007854055851
2238225,2020-02-25,51.874974137645644,-0.36651611328125,41.4129638671875,14.35893923737282
2243928,2020-02-25,30.282323804952327,-98.87387695312498,30.64268467789989,-97.78969116210935
2233211,2020-02-25,53.86912536621094,28.05076381138393,55.98294067382812,37.49234286221591
2202077,2020-02-25,-38.12525939941406,147.1287309362533,-38.050048828125,147.19020762342092
2216629,2020-02-25,40.53708351264565,-3.5749886252663146,52.43302917480469,-1.724700927734375
2238813,2020-02-25,40.6629638671875,-75.4251708984375,40.643269167108045,-75.45684814453125
2189625,2020-02-25,32.91622924804688,-97.02960205078124,26.56462097167969,-81.71159276422462
2257599,2020-02-25,29.313432079250532,-98.543701171875,34.64419555664062,-112.43043860610649
2190748,2020-02-25,37.41151971332097,-118.49411674167801,33.95315396583686,-118.3918190002441
2251411,2020-02-25,33.60568806276483,-96.60003662109376,33.19967651367188,-96.74208984374997
2203276,2020-02-25,19.08734855005297,72.86931818181819,13.207335391287081,77.66789486533717
2253097,2020-02-25,60.30931091308594,11.10064276333513,67.84858703613281,16.54166481711648
2201669,2020-02-25,29.95738220214844,-95.33957088694856,30.78945922851562,-100.21378461052393
2261337,2020-02-25,35.1580810546875,-78.88407804528059,35.168632895259535,-78.85717391967773
2264474,2020-02-25,40.69433697199417,-74.16751514781606,40.34953308105469,-80.0927734375
2267641,2020-02-25,45.59307861328125,-122.6019957007431,47.93435668945312,-122.2878570556641
2181356,2020-02-25,27.86366271972656,-82.59262372862618,35.8963623046875,-78.7748908996582
2233840,2020-02-25,39.17128740730932,-76.6304931640625,40.083478507349035,-76.42021179199219
2183307,2020-02-25,42.24317647643008,-71.56276969022525,42.56187309653072,-70.91400146484375
2228889,2020-02-25,30.20695495605469,-97.65800924862137,42.15431213378906,-83.41925187544388
2230658,2020-02-25,47.435302734375,19.24248504638672,50.05011477712857,8.58934144716005
2259090,2020-02-25,44.067977646649894,-69.14768763950893,40.67601013183594,-74.1751708984375
2232820,2020-02-25,11.36581420898438,76.89799867827317,28.54705810546875,77.06592266376201
2248779,2020-02-25,41.447924597788656,35.299263887627184,40.907453116724035,29.33349609375
2237306,2020-02-25,39.48788917670815,-0.4779052734375,39.55897521972656,2.735715119735054
2238560,2020-02-25,28.54554748535156,77.07305321326623,25.56816489009534,75.43979860701651
2203545,2020-02-25,34.15882175251589,26.63955688476562,45.63330459594727,8.72046493902439
2194830,2020-02-25,2.780472060381356,101.70072358230058,13.95382690429688,100.6277571053341
2175041,2020-02-25,33.947381488347446,-118.4293556213379,33.63185042041843,-84.4918441772461
2182958,2020-02-25,52.82910919189453,-1.3395118713378908,51.41519165039062,12.281527132601347
2264731,2020-02-25,36.10451908434853,-86.68750519448139,38.79575050483315,-77.03216552734375
2222394,2020-02-25,40.54106140136719,-80.21014404296875,41.165073200807726,-78.93221074884588
2265055,2020-02-25,33.4310302734375,-112.01347045898441,42.9526325807733,-97.92388916015624
2224764,2020-02-25,31.984971903138238,-95.07613201530613,32.850723266601555,-97.02619628906253
