,day,latitude_1,longitude_1,latitude_2,longitude_2
200716,2020-04-07,38.83122253417969,-77.03643135402513,38.20307922363281,-85.73666187042886
192121,2020-04-07,28.97895425052966,-81.03397144990811,29.19570922851562,-81.06388972355771
189878,2020-04-07,38.8225645938162,-77.03546142578125,36.07365495067532,-115.1364849983377
203191,2020-04-07,33.208550921941196,-89.09794398716518,32.69778442382812,-97.10007934570316
204672,2020-04-07,36.02915954589844,-95.9857177734375,36.056337518207094,-95.98100378158243
181378,2020-04-07,38.86920993610964,-77.040771484375,44.90196098715571,-93.24190465415391
197888,2020-04-07,39.56922912597656,-104.8505302097486,39.59674072265625,-104.85214233398442
190323,2020-04-07,32.895950317382805,-97.02987670898438,36.14213562011719,-86.67686462402344
184148,2020-04-07,-35.005374197232534,138.43488693237302,-29.274793721861787,139.9287683823529
182917,2020-04-07,32.73418361857786,-117.1922831632653,47.681734763969814,-117.4013108473558
192089,2020-04-07,33.30807495117188,-111.6547668457031,37.35463287870763,-121.9210749087126
206484,2020-04-07,61.25147932666843,-149.7933959960938,61.72691345214844,-148.676997593471
199088,2020-04-07,38.69119262695312,-121.58031961192259,41.98388671875,-87.88244767622513
197015,2020-04-07,38.93536066604873,-77.46185302734375,35.82138837394068,-83.97803123961103
178874,2020-04-07,33.582318839380285,130.45309066772458,35.47820527674789,139.82708870096408
195940,2020-04-07,33.864028930664055,-84.30527044802295,38.15100201105667,-78.44644297724182
199536,2020-04-07,33.81368346133475,-118.1464004516602,40.66566467285156,-73.7376708984375
181103,2020-04-07,23.1008497335143,112.31216430664058,22.57681274414062,113.8274980024858
205393,2020-04-07,33.227032160354874,-82.93405338209503,33.65559206170551,-86.31814956665039
188946,2020-04-07,23.345854161149372,112.1663920084635,22.57741637149099,113.82705688476558
190959,2020-04-07,28.060757911811447,-82.54679960363052,42.33096313476562,-83.25139825994319
195465,2020-04-07,39.25470901747882,-84.4886474609375,39.115517826403604,-84.3929443359375
178346,2020-04-07,32.88812255859375,-97.03009643554684,43.13801193237305,-89.34155486350834
199523,2020-04-07,34.008544921875,-117.515426947146,34.10787963867188,-117.7352095623405
207242,2020-04-07,47.4538615598517,-122.3078331580529,45.56570279396186,-122.54617309570308
187990,2020-04-07,1.4068450927734382,104.001423463983,24.48760986328125,114.90036010742192
201208,2020-04-07,36.86313435182733,-121.42077902088992,36.912340067200745,-121.54228542162019
198642,2020-04-07,33.4288330078125,-112.01055908203121,39.91781616210938,-75.25037682574725
182498,2020-04-07,-37.66052763340839,144.8187322201936,-27.37471758309061,153.1342550424429
205478,2020-04-07,36.054931640625,-89.21304702758789,43.675914699748404,-79.66147286551342
185651,2020-04-07,47.887681864075745,10.60976468599759,47.81936645507812,10.10797119140625
199707,2020-04-07,38.91259662175582,-121.35247802734379,39.42498779296875,-122.21376501995579
197137,2020-04-07,40.56133722854873,-76.06271917169744,40.55740356445312,-76.01605224609375
187126,2020-04-07,52.93199157714844,4.789810180664062,53.28885870464777,4.344204173368567
185935,2020-04-07,39.61907958984375,-86.39463341754416,33.63185042041843,-84.40704345703125
182690,2020-04-07,40.80070495605469,-112.1090087890625,47.45658874511719,-122.31793212890621
198737,2020-04-07,51.104720810712394,-114.0213775634766,43.67111981925318,-79.66847011021206
199632,2020-04-07,39.94884943557998,-75.15871914950287,40.27685650324417,-75.25765852494673
203657,2020-04-07,37.80823788400424,-121.53488159179692,37.3284239688162,-121.8149135423743
182491,2020-04-07,35.8028605832892,-84.00105577834107,36.14129535222457,-86.67722012134304
181522,2020-04-07,35.512939453125,139.86270904541018,32.78813766220868,133.1235799984056
197455,2020-04-07,41.322187003442785,-71.5257401899858,41.54832458496094,-70.46162691983312
204907,2020-04-07,40.86578886387711,-81.52242487127131,39.05415344238281,-84.64673249617869
198506,2020-04-07,42.105707718154136,-87.89190248001448,39.15106201171875,-76.63005663001019
202820,2020-04-07,49.057818913863876,-123.870271381579,48.63060902740995,-123.4277825606497
184457,2020-04-07,33.93765207064354,-118.4017181396484,36.07365417480469,-115.1220703125
203721,2020-04-07,49.48302705409164,10.118927826752527,49.48809814453125,10.432675010279599
188943,2020-04-07,40.97630310058594,-85.1783447265625,42.32684326171875,-83.29278425736862
181881,2020-04-07,22.67778299622616,113.78850301106769,23.65122985839844,113.3902994791667
202245,2020-04-07,39.99405165850105,-82.91050997647375,32.92029946537341,-97.00966971261158
184253,2020-04-07,32.734542846679695,-117.19346923828121,25.798226049390895,-80.41562062389444
182204,2020-04-07,33.31543485997086,-111.6631332708865,33.28945871126854,-111.62832454759251
194875,2020-04-07,39.84494018554688,-89.67727661132812,39.43363952636719,-88.84810737941574
194338,2020-04-07,61.93606567382812,14.45859636579241,59.60166801840571,17.9004221949084
207331,2020-04-07,13.59077453613281,100.7361997407058,13.178752317266948,101.74833598889799
179900,2020-04-07,39.91415405273438,-104.6665092136549,35.109185687566196,-81.0586166381836
195611,2020-04-07,38.29000854492188,-104.51229663605379,38.29110717773438,-104.48255173703457
